CCAA;PROVINCIA;MUNICIPIO;CCA;CPROV;CMUN;NATCODE;COLOR;PARTIDO;VOTOS
Andalucía;Almería;Abla;01;04;001;34010404001;#0096D3;pp;454
Andalucía;Almería;Abla;01;04;001;34010404001;#CF181E;psoe;351
Andalucía;Almería;Abla;01;04;001;34010404001;#813F91;con-andalucia;0
Andalucía;Almería;Abrucena;01;04;002;34010404002;#0096D3;pp;369
Andalucía;Almería;Abrucena;01;04;002;34010404002;#CF181E;psoe;517
Andalucía;Almería;Abrucena;01;04;002;34010404002;#63B33B;vox;0
Andalucía;Almería;Adra;01;04;003;34010404003;#0096D3;pp;8728
Andalucía;Almería;Adra;01;04;003;34010404003;#CF181E;psoe;294
Andalucía;Almería;Adra;01;04;003;34010404003;#63B33B;vox;1098
Andalucía;Almería;Adra;01;04;003;34010404003;#ABAAAD;plataformadra;971
Andalucía;Almería;Albanchez;01;04;004;34010404004;#0096D3;pp;343
Andalucía;Almería;Albanchez;01;04;004;34010404004;#CF181E;psoe;88
Andalucía;Almería;Alboloduy;01;04;005;34010404005;#0096D3;pp;300
Andalucía;Almería;Alboloduy;01;04;005;34010404005;#CF181E;psoe;164
Andalucía;Almería;Albox;01;04;006;34010404006;#0096D3;pp;640
Andalucía;Almería;Albox;01;04;006;34010404006;#CF181E;psoe;157
Andalucía;Almería;Albox;01;04;006;34010404006;#63B33B;vox;2662
Andalucía;Almería;Albox;01;04;006;34010404006;#ABAAAD;ucin;1591
Andalucía;Almería;Alcolea;01;04;007;34010404007;#0096D3;pp;34
Andalucía;Almería;Alcolea;01;04;007;34010404007;#CF181E;psoe;173
Andalucía;Almería;Alcolea;01;04;007;34010404007;#813F91;con-andalucia;373
Andalucía;Almería;Alcóntar;01;04;008;34010404008;#0096D3;pp;294
Andalucía;Almería;Alcóntar;01;04;008;34010404008;#CF181E;psoe;0
Andalucía;Almería;Alcóntar;01;04;008;34010404008;#ABAAAD;espana-vaciada;73
Andalucía;Almería;Alcudia de Monteagud;01;04;009;34010404009;#0096D3;pp;6
Andalucía;Almería;Alcudia de Monteagud;01;04;009;34010404009;#CF181E;psoe;4
Andalucía;Almería;Alcudia de Monteagud;01;04;009;34010404009;#63B33B;vox;7
Andalucía;Almería;Alhabia;01;04;010;34010404010;#0096D3;pp;193
Andalucía;Almería;Alhabia;01;04;010;34010404010;#CF181E;psoe;255
Andalucía;Almería;Alhama de Almería;01;04;011;34010404011;#0096D3;pp;1360
Andalucía;Almería;Alhama de Almería;01;04;011;34010404011;#CF181E;psoe;709
Andalucía;Almería;Alhama de Almería;01;04;011;34010404011;#63B33B;vox;50
Andalucía;Almería;Alhama de Almería;01;04;011;34010404011;#813F91;con-andalucia;130
Andalucía;Almería;Alicún;01;04;012;34010404012;#0096D3;pp;10
Andalucía;Almería;Alicún;01;04;012;34010404012;#CF181E;psoe;7
Andalucía;Almería;Alicún;01;04;012;34010404012;#63B33B;vox;8
Andalucía;Almería;Alicún;01;04;012;34010404012;#813F91;con-andalucia;23
Andalucía;Almería;Almería;01;04;013;34010404013;#0096D3;pp;33785
Andalucía;Almería;Almería;01;04;013;34010404013;#CF181E;psoe;3658
Andalucía;Almería;Almería;01;04;013;34010404013;#63B33B;vox;4636
Andalucía;Almería;Almería;01;04;013;34010404013;#ABAAAD;alm;6165
Andalucía;Almería;Almería;01;04;013;34010404013;#E62459;almeria-suma;19810
Andalucía;Almería;Almería;01;04;013;34010404013;#C7C6C9;escanos-en-blanco;144
Andalucía;Almería;Almería;01;04;013;34010404013;#E95C0C;cs;1785
Andalucía;Almería;Almería;01;04;013;34010404013;#B3B3B2;pacma;10020
Andalucía;Almería;Almería;01;04;013;34010404013;#ABAAAD;almeria-avanza;115
Andalucía;Almería;Almería;01;04;013;34010404013;#813F91;con-andalucia;3529
Andalucía;Almería;Almócita;01;04;014;34010404014;#0096D3;pp;9
Andalucía;Almería;Almócita;01;04;014;34010404014;#CF181E;psoe;7
Andalucía;Almería;Almócita;01;04;014;34010404014;#63B33B;vox;22
Andalucía;Almería;Alsodux;01;04;015;34010404015;#0096D3;pp;1
Andalucía;Almería;Alsodux;01;04;015;34010404015;#CF181E;psoe;4
Andalucía;Almería;Alsodux;01;04;015;34010404015;#63B33B;vox;6
Andalucía;Almería;Alsodux;01;04;015;34010404015;#813F91;con-andalucia;16
Andalucía;Almería;Antas;01;04;016;34010404016;#0096D3;pp;1443
Andalucía;Almería;Antas;01;04;016;34010404016;#CF181E;psoe;291
Andalucía;Almería;Arboleas;01;04;017;34010404017;#0096D3;pp;0
Andalucía;Almería;Arboleas;01;04;017;34010404017;#CF181E;psoe;848
Andalucía;Almería;Arboleas;01;04;017;34010404017;#ABAAAD;ucin;207
Andalucía;Almería;Armuña de Almanzora;01;04;018;34010404018;#0096D3;pp;61
Andalucía;Almería;Armuña de Almanzora;01;04;018;34010404018;#CF181E;psoe;146
Andalucía;Almería;Bacares;01;04;019;34010404019;#0096D3;pp;11
Andalucía;Almería;Bacares;01;04;019;34010404019;#CF181E;psoe;12
Andalucía;Almería;Bacares;01;04;019;34010404019;#63B33B;vox;8
Andalucía;Almería;Bacares;01;04;019;34010404019;#813F91;con-andalucia;0
Andalucía;Almería;Bayárcal;01;04;020;34010404020;#0096D3;pp;0
Andalucía;Almería;Bayárcal;01;04;020;34010404020;#CF181E;psoe;0
Andalucía;Almería;Bayarque;01;04;021;34010404021;#0096D3;pp;9
Andalucía;Almería;Bayarque;01;04;021;34010404021;#CF181E;psoe;4
Andalucía;Almería;Bayarque;01;04;021;34010404021;#63B33B;vox;0
Andalucía;Almería;Bayarque;01;04;021;34010404021;#813F91;con-andalucia;10
Andalucía;Almería;Bédar;01;04;022;34010404022;#0096D3;pp;52
Andalucía;Almería;Bédar;01;04;022;34010404022;#CF181E;psoe;320
Andalucía;Almería;Beires;01;04;023;34010404023;#0096D3;pp;6
Andalucía;Almería;Beires;01;04;023;34010404023;#CF181E;psoe;7
Andalucía;Almería;Beires;01;04;023;34010404023;#63B33B;vox;0
Andalucía;Almería;Beires;01;04;023;34010404023;#813F91;con-andalucia;5
Andalucía;Almería;Benahadux;01;04;024;34010404024;#0096D3;pp;616
Andalucía;Almería;Benahadux;01;04;024;34010404024;#CF181E;psoe;334
Andalucía;Almería;Benahadux;01;04;024;34010404024;#63B33B;vox;671
Andalucía;Almería;Benahadux;01;04;024;34010404024;#ABAAAD;eib;508
Andalucía;Almería;Benahadux;01;04;024;34010404024;#813F91;con-andalucia;343
Andalucía;Almería;Benitagla;01;04;026;34010404026;#0096D3;pp;10
Andalucía;Almería;Benitagla;01;04;026;34010404026;#CF181E;psoe;3
Andalucía;Almería;Benitagla;01;04;026;34010404026;#63B33B;vox;14
Andalucía;Almería;Benizalón;01;04;027;34010404027;#0096D3;pp;41
Andalucía;Almería;Benizalón;01;04;027;34010404027;#CF181E;psoe;90
Andalucía;Almería;Bentarique;01;04;028;34010404028;#0096D3;pp;2
Andalucía;Almería;Bentarique;01;04;028;34010404028;#CF181E;psoe;6
Andalucía;Almería;Bentarique;01;04;028;34010404028;#63B33B;vox;19
Andalucía;Almería;Bentarique;01;04;028;34010404028;#813F91;con-andalucia;0
Andalucía;Almería;Berja;01;04;029;34010404029;#0096D3;pp;5146
Andalucía;Almería;Berja;01;04;029;34010404029;#CF181E;psoe;168
Andalucía;Almería;Berja;01;04;029;34010404029;#63B33B;vox;841
Andalucía;Almería;Canjáyar;01;04;030;34010404030;#0096D3;pp;269
Andalucía;Almería;Canjáyar;01;04;030;34010404030;#CF181E;psoe;5
Andalucía;Almería;Canjáyar;01;04;030;34010404030;#ABAAAD;canjayar-cien-por-cien;209
Andalucía;Almería;Canjáyar;01;04;030;34010404030;#ABAAAD;3e;101
Andalucía;Almería;Cantoria;01;04;031;34010404031;#0096D3;pp;82
Andalucía;Almería;Cantoria;01;04;031;34010404031;#CF181E;psoe;1976
Andalucía;Almería;Carboneras;01;04;032;34010404032;#0096D3;pp;233
Andalucía;Almería;Carboneras;01;04;032;34010404032;#CF181E;psoe;226
Andalucía;Almería;Carboneras;01;04;032;34010404032;#63B33B;vox;1058
Andalucía;Almería;Carboneras;01;04;032;34010404032;#E95C0C;cs;241
Andalucía;Almería;Carboneras;01;04;032;34010404032;#ABAAAD;nvcar;1580
Andalucía;Almería;Carboneras;01;04;032;34010404032;#813F91;con-andalucia;412
Andalucía;Almería;Castro de Filabres;01;04;033;34010404033;#0096D3;pp;5
Andalucía;Almería;Castro de Filabres;01;04;033;34010404033;#CF181E;psoe;6
Andalucía;Almería;Castro de Filabres;01;04;033;34010404033;#63B33B;vox;0
Andalucía;Almería;Castro de Filabres;01;04;033;34010404033;#813F91;con-andalucia;4
Andalucía;Almería;Cóbdar;01;04;034;34010404034;#0096D3;pp;0
Andalucía;Almería;Cóbdar;01;04;034;34010404034;#CF181E;psoe;0
Andalucía;Almería;Cóbdar;01;04;034;34010404034;#63B33B;vox;0
Andalucía;Almería;Cóbdar;01;04;034;34010404034;#813F91;con-andalucia;0
Andalucía;Almería;Cuevas del Almanzora;01;04;035;34010404035;#0096D3;pp;267
Andalucía;Almería;Cuevas del Almanzora;01;04;035;34010404035;#CF181E;psoe;6031
Andalucía;Almería;Chercos;01;04;036;34010404036;#0096D3;pp;131
Andalucía;Almería;Chercos;01;04;036;34010404036;#CF181E;psoe;34
Andalucía;Almería;Chercos;01;04;036;34010404036;#63B33B;vox;0
Andalucía;Almería;Chercos;01;04;036;34010404036;#E95C0C;cs;67
Andalucía;Almería;Chercos;01;04;036;34010404036;#ABAAAD;ixc;0
Andalucía;Almería;Chirivel;01;04;037;34010404037;#0096D3;pp;264
Andalucía;Almería;Chirivel;01;04;037;34010404037;#CF181E;psoe;397
Andalucía;Almería;Chirivel;01;04;037;34010404037;#63B33B;vox;21
Andalucía;Almería;Dalías;01;04;038;34010404038;#0096D3;pp;785
Andalucía;Almería;Dalías;01;04;038;34010404038;#CF181E;psoe;318
Andalucía;Almería;Dalías;01;04;038;34010404038;#63B33B;vox;357
Andalucía;Almería;Dalías;01;04;038;34010404038;#E95C0C;cs;0
Andalucía;Almería;Dalías;01;04;038;34010404038;#813F91;con-andalucia;710
Andalucía;Almería;Enix;01;04;041;34010404041;#0096D3;pp;201
Andalucía;Almería;Enix;01;04;041;34010404041;#CF181E;psoe;60
Andalucía;Almería;Enix;01;04;041;34010404041;#63B33B;vox;3
Andalucía;Almería;Enix;01;04;041;34010404041;#813F91;con-andalucia;2
Andalucía;Almería;Felix;01;04;043;34010404043;#0096D3;pp;143
Andalucía;Almería;Felix;01;04;043;34010404043;#CF181E;psoe;161
Andalucía;Almería;Felix;01;04;043;34010404043;#ABAAAD;felixiempre;164
Andalucía;Almería;Felix;01;04;043;34010404043;#ABAAAD;almeria-viva;0
Andalucía;Almería;Fines;01;04;044;34010404044;#0096D3;pp;116
Andalucía;Almería;Fines;01;04;044;34010404044;#CF181E;psoe;9
Andalucía;Almería;Fines;01;04;044;34010404044;#813F91;con-andalucia;199
Andalucía;Almería;Fiñana;01;04;045;34010404045;#0096D3;pp;217
Andalucía;Almería;Fiñana;01;04;045;34010404045;#CF181E;psoe;77
Andalucía;Almería;Fiñana;01;04;045;34010404045;#63B33B;vox;270
Andalucía;Almería;Fiñana;01;04;045;34010404045;#E95C0C;cs;408
Andalucía;Almería;Fiñana;01;04;045;34010404045;#813F91;con-andalucia;155
Andalucía;Almería;Fondón;01;04;046;34010404046;#0096D3;pp;303
Andalucía;Almería;Fondón;01;04;046;34010404046;#CF181E;psoe;410
Andalucía;Almería;Gádor;01;04;047;34010404047;#0096D3;pp;1088
Andalucía;Almería;Gádor;01;04;047;34010404047;#CF181E;psoe;757
Andalucía;Almería;Los Gallardos;01;04;048;34010404048;#0096D3;pp;568
Andalucía;Almería;Los Gallardos;01;04;048;34010404048;#CF181E;psoe;848
Andalucía;Almería;Garrucha;01;04;049;34010404049;#0096D3;pp;338
Andalucía;Almería;Garrucha;01;04;049;34010404049;#CF181E;psoe;1554
Andalucía;Almería;Garrucha;01;04;049;34010404049;#63B33B;vox;283
Andalucía;Almería;Garrucha;01;04;049;34010404049;#ABAAAD;ucin;1102
Andalucía;Almería;Garrucha;01;04;049;34010404049;#813F91;con-andalucia;582
Andalucía;Almería;Gérgal;01;04;050;34010404050;#0096D3;pp;211
Andalucía;Almería;Gérgal;01;04;050;34010404050;#CF181E;psoe;108
Andalucía;Almería;Gérgal;01;04;050;34010404050;#63B33B;vox;0
Andalucía;Almería;Gérgal;01;04;050;34010404050;#E95C0C;cs;17
Andalucía;Almería;Gérgal;01;04;050;34010404050;#813F91;con-andalucia;251
Andalucía;Almería;Huécija;01;04;051;34010404051;#0096D3;pp;203
Andalucía;Almería;Huécija;01;04;051;34010404051;#CF181E;psoe;177
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#0096D3;pp;3267
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#CF181E;psoe;512
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#63B33B;vox;13
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#E95C0C;cs;667
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#ABAAAD;almeria-avanza;0
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#ABAAAD;grinph;561
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#ABAAAD;eih;651
Andalucía;Almería;Huércal de Almería;01;04;052;34010404052;#813F91;con-andalucia;2200
Andalucía;Almería;Huércal-Overa;01;04;053;34010404053;#0096D3;pp;3923
Andalucía;Almería;Huércal-Overa;01;04;053;34010404053;#CF181E;psoe;3206
Andalucía;Almería;Huércal-Overa;01;04;053;34010404053;#63B33B;vox;674
Andalucía;Almería;Huércal-Overa;01;04;053;34010404053;#ABAAAD;almeria-avanza;243
Andalucía;Almería;Huércal-Overa;01;04;053;34010404053;#813F91;con-andalucia;916
Andalucía;Almería;Íllar;01;04;054;34010404054;#0096D3;pp;199
Andalucía;Almería;Íllar;01;04;054;34010404054;#CF181E;psoe;117
Andalucía;Almería;Instinción;01;04;055;34010404055;#0096D3;pp;108
Andalucía;Almería;Instinción;01;04;055;34010404055;#CF181E;psoe;212
Andalucía;Almería;Laroya;01;04;056;34010404056;#0096D3;pp;0
Andalucía;Almería;Laroya;01;04;056;34010404056;#CF181E;psoe;0
Andalucía;Almería;Laroya;01;04;056;34010404056;#ABAAAD;ucin;0
Andalucía;Almería;Laroya;01;04;056;34010404056;#813F91;con-andalucia;0
Andalucía;Almería;Láujar de Andarax;01;04;057;34010404057;#0096D3;pp;805
Andalucía;Almería;Láujar de Andarax;01;04;057;34010404057;#CF181E;psoe;166
Andalucía;Almería;Láujar de Andarax;01;04;057;34010404057;#813F91;con-andalucia;24
Andalucía;Almería;Líjar;01;04;058;34010404058;#0096D3;pp;67
Andalucía;Almería;Líjar;01;04;058;34010404058;#CF181E;psoe;54
Andalucía;Almería;Líjar;01;04;058;34010404058;#813F91;con-andalucia;177
Andalucía;Almería;Lubrín;01;04;059;34010404059;#0096D3;pp;193
Andalucía;Almería;Lubrín;01;04;059;34010404059;#CF181E;psoe;418
Andalucía;Almería;Lucainena de las Torres;01;04;060;34010404060;#0096D3;pp;206
Andalucía;Almería;Lucainena de las Torres;01;04;060;34010404060;#CF181E;psoe;94
Andalucía;Almería;Lucainena de las Torres;01;04;060;34010404060;#63B33B;vox;0
Andalucía;Almería;Lucainena de las Torres;01;04;060;34010404060;#ABAAAD;ucin;56
Andalucía;Almería;Lúcar;01;04;061;34010404061;#0096D3;pp;3
Andalucía;Almería;Lúcar;01;04;061;34010404061;#CF181E;psoe;141
Andalucía;Almería;Lúcar;01;04;061;34010404061;#E95C0C;cs;182
Andalucía;Almería;Lúcar;01;04;061;34010404061;#ABAAAD;ipal;68
Andalucía;Almería;Macael;01;04;062;34010404062;#0096D3;pp;2029
Andalucía;Almería;Macael;01;04;062;34010404062;#CF181E;psoe;1441
Andalucía;Almería;María;01;04;063;34010404063;#0096D3;pp;639
Andalucía;Almería;María;01;04;063;34010404063;#CF181E;psoe;114
Andalucía;Almería;Mojácar;01;04;064;34010404064;#0096D3;pp;1202
Andalucía;Almería;Mojácar;01;04;064;34010404064;#CF181E;psoe;1627
Andalucía;Almería;Nacimiento;01;04;065;34010404065;#0096D3;pp;333
Andalucía;Almería;Nacimiento;01;04;065;34010404065;#CF181E;psoe;14
Andalucía;Almería;Níjar;01;04;066;34010404066;#0096D3;pp;2475
Andalucía;Almería;Níjar;01;04;066;34010404066;#CF181E;psoe;237
Andalucía;Almería;Níjar;01;04;066;34010404066;#63B33B;vox;439
Andalucía;Almería;Níjar;01;04;066;34010404066;#E95C0C;cs;1175
Andalucía;Almería;Níjar;01;04;066;34010404066;#ABAAAD;gni;3956
Andalucía;Almería;Níjar;01;04;066;34010404066;#813F91;con-andalucia;299
Andalucía;Almería;Ohanes;01;04;067;34010404067;#0096D3;pp;90
Andalucía;Almería;Ohanes;01;04;067;34010404067;#CF181E;psoe;287
Andalucía;Almería;Olula de Castro;01;04;068;34010404068;#0096D3;pp;2
Andalucía;Almería;Olula de Castro;01;04;068;34010404068;#CF181E;psoe;13
Andalucía;Almería;Olula de Castro;01;04;068;34010404068;#63B33B;vox;0
Andalucía;Almería;Olula de Castro;01;04;068;34010404068;#ABAAAD;aeodc;5
Andalucía;Almería;Olula del Río;01;04;069;34010404069;#0096D3;pp;1903
Andalucía;Almería;Olula del Río;01;04;069;34010404069;#CF181E;psoe;101
Andalucía;Almería;Olula del Río;01;04;069;34010404069;#63B33B;vox;97
Andalucía;Almería;Oria;01;04;070;34010404070;#0096D3;pp;153
Andalucía;Almería;Oria;01;04;070;34010404070;#CF181E;psoe;33
Andalucía;Almería;Oria;01;04;070;34010404070;#ABAAAD;juntos-por-oria;693
Andalucía;Almería;Oria;01;04;070;34010404070;#813F91;con-andalucia;392
Andalucía;Almería;Padules;01;04;071;34010404071;#0096D3;pp;101
Andalucía;Almería;Padules;01;04;071;34010404071;#CF181E;psoe;209
Andalucía;Almería;Partaloa;01;04;072;34010404072;#0096D3;pp;0
Andalucía;Almería;Partaloa;01;04;072;34010404072;#CF181E;psoe;0
Andalucía;Almería;Partaloa;01;04;072;34010404072;#ABAAAD;almeria-avanza;0
Andalucía;Almería;Partaloa;01;04;072;34010404072;#ABAAAD;adepart;0
Andalucía;Almería;Paterna del Río;01;04;073;34010404073;#0096D3;pp;103
Andalucía;Almería;Paterna del Río;01;04;073;34010404073;#CF181E;psoe;164
Andalucía;Almería;Pechina;01;04;074;34010404074;#0096D3;pp;577
Andalucía;Almería;Pechina;01;04;074;34010404074;#CF181E;psoe;54
Andalucía;Almería;Pechina;01;04;074;34010404074;#63B33B;vox;923
Andalucía;Almería;Pechina;01;04;074;34010404074;#E95C0C;cs;175
Andalucía;Almería;Pulpí;01;04;075;34010404075;#0096D3;pp;3873
Andalucía;Almería;Pulpí;01;04;075;34010404075;#CF181E;psoe;191
Andalucía;Almería;Pulpí;01;04;075;34010404075;#63B33B;vox;39
Andalucía;Almería;Purchena;01;04;076;34010404076;#0096D3;pp;307
Andalucía;Almería;Purchena;01;04;076;34010404076;#CF181E;psoe;683
Andalucía;Almería;Rágol;01;04;077;34010404077;#0096D3;pp;0
Andalucía;Almería;Rágol;01;04;077;34010404077;#CF181E;psoe;0
Andalucía;Almería;Rioja;01;04;078;34010404078;#0096D3;pp;105
Andalucía;Almería;Rioja;01;04;078;34010404078;#CF181E;psoe;110
Andalucía;Almería;Rioja;01;04;078;34010404078;#63B33B;vox;380
Andalucía;Almería;Rioja;01;04;078;34010404078;#813F91;con-andalucia;318
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#0096D3;pp;9157
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#CF181E;psoe;691
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#63B33B;vox;110
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#E95C0C;cs;2223
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;almeria-avanza;694
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;almeria-viva;2221
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;roquetas-si;3334
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;avanzamos-juntos-espana;5754
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;coalicion-electoral-union-por-aguadulce;3260
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;indapa;2597
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;lb;1761
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#ABAAAD;c-c-d-e;1120
Andalucía;Almería;Roquetas de Mar;01;04;079;34010404079;#813F91;con-andalucia;190
Andalucía;Almería;Santa Cruz de Marchena;01;04;080;34010404080;#0096D3;pp;11
Andalucía;Almería;Santa Cruz de Marchena;01;04;080;34010404080;#CF181E;psoe;10
Andalucía;Almería;Santa Cruz de Marchena;01;04;080;34010404080;#63B33B;vox;0
Andalucía;Almería;Santa Cruz de Marchena;01;04;080;34010404080;#813F91;con-andalucia;18
Andalucía;Almería;Santa Fe de Mondújar;01;04;081;34010404081;#0096D3;pp;61
Andalucía;Almería;Santa Fe de Mondújar;01;04;081;34010404081;#CF181E;psoe;232
Andalucía;Almería;Senés;01;04;082;34010404082;#0096D3;pp;210
Andalucía;Almería;Senés;01;04;082;34010404082;#CF181E;psoe;22
Andalucía;Almería;Serón;01;04;083;34010404083;#0096D3;pp;771
Andalucía;Almería;Serón;01;04;083;34010404083;#CF181E;psoe;558
Andalucía;Almería;Sierro;01;04;084;34010404084;#CF181E;psoe;12
Andalucía;Almería;Sierro;01;04;084;34010404084;#ABAAAD;juntos-por-sierro;86
Andalucía;Almería;Somontín;01;04;085;34010404085;#0096D3;pp;194
Andalucía;Almería;Somontín;01;04;085;34010404085;#CF181E;psoe;158
Andalucía;Almería;Sorbas;01;04;086;34010404086;#0096D3;pp;222
Andalucía;Almería;Sorbas;01;04;086;34010404086;#CF181E;psoe;481
Andalucía;Almería;Suflí;01;04;087;34010404087;#0096D3;pp;10
Andalucía;Almería;Suflí;01;04;087;34010404087;#CF181E;psoe;12
Andalucía;Almería;Suflí;01;04;087;34010404087;#63B33B;vox;9
Andalucía;Almería;Suflí;01;04;087;34010404087;#813F91;con-andalucia;0
Andalucía;Almería;Tabernas;01;04;088;34010404088;#0096D3;pp;611
Andalucía;Almería;Tabernas;01;04;088;34010404088;#CF181E;psoe;1195
Andalucía;Almería;Taberno;01;04;089;34010404089;#0096D3;pp;0
Andalucía;Almería;Taberno;01;04;089;34010404089;#CF181E;psoe;371
Andalucía;Almería;Taberno;01;04;089;34010404089;#63B33B;vox;240
Andalucía;Almería;Tahal;01;04;090;34010404090;#0096D3;pp;93
Andalucía;Almería;Tahal;01;04;090;34010404090;#CF181E;psoe;183
Andalucía;Almería;Terque;01;04;091;34010404091;#0096D3;pp;243
Andalucía;Almería;Terque;01;04;091;34010404091;#CF181E;psoe;11
Andalucía;Almería;Tíjola;01;04;092;34010404092;#0096D3;pp;935
Andalucía;Almería;Tíjola;01;04;092;34010404092;#CF181E;psoe;625
Andalucía;Almería;Tíjola;01;04;092;34010404092;#ABAAAD;ipal;737
Andalucía;Almería;Turre;01;04;093;34010404093;#0096D3;pp;962
Andalucía;Almería;Turre;01;04;093;34010404093;#CF181E;psoe;131
Andalucía;Almería;Turre;01;04;093;34010404093;#813F91;con-andalucia;581
Andalucía;Almería;Turrillas;01;04;094;34010404094;#0096D3;pp;63
Andalucía;Almería;Turrillas;01;04;094;34010404094;#CF181E;psoe;1
Andalucía;Almería;Turrillas;01;04;094;34010404094;#63B33B;vox;23
Andalucía;Almería;Turrillas;01;04;094;34010404094;#ABAAAD;almeria-avanza;49
Andalucía;Almería;Uleila del Campo;01;04;095;34010404095;#0096D3;pp;459
Andalucía;Almería;Uleila del Campo;01;04;095;34010404095;#CF181E;psoe;141
Andalucía;Almería;Urrácal;01;04;096;34010404096;#0096D3;pp;144
Andalucía;Almería;Urrácal;01;04;096;34010404096;#CF181E;psoe;143
Andalucía;Almería;Velefique;01;04;097;34010404097;#0096D3;pp;38
Andalucía;Almería;Velefique;01;04;097;34010404097;#CF181E;psoe;0
Andalucía;Almería;Velefique;01;04;097;34010404097;#63B33B;vox;0
Andalucía;Almería;Velefique;01;04;097;34010404097;#813F91;con-andalucia;0
Andalucía;Almería;Vélez-Blanco;01;04;098;34010404098;#0096D3;pp;513
Andalucía;Almería;Vélez-Blanco;01;04;098;34010404098;#CF181E;psoe;205
Andalucía;Almería;Vélez-Blanco;01;04;098;34010404098;#63B33B;vox;495
Andalucía;Almería;Vélez-Rubio;01;04;099;34010404099;#0096D3;pp;527
Andalucía;Almería;Vélez-Rubio;01;04;099;34010404099;#CF181E;psoe;1300
Andalucía;Almería;Vélez-Rubio;01;04;099;34010404099;#63B33B;vox;900
Andalucía;Almería;Vélez-Rubio;01;04;099;34010404099;#ABAAAD;unidos-por-velez-rubio;505
Andalucía;Almería;Vera;01;04;100;34010404100;#0096D3;pp;0
Andalucía;Almería;Vera;01;04;100;34010404100;#CF181E;psoe;208
Andalucía;Almería;Vera;01;04;100;34010404100;#63B33B;vox;196
Andalucía;Almería;Vera;01;04;100;34010404100;#ABAAAD;almeria-avanza;334
Andalucía;Almería;Vera;01;04;100;34010404100;#ABAAAD;ucin;3255
Andalucía;Almería;Vera;01;04;100;34010404100;#813F91;podemos;1709
Andalucía;Almería;Viator;01;04;101;34010404101;#0096D3;pp;876
Andalucía;Almería;Viator;01;04;101;34010404101;#CF181E;psoe;1452
Andalucía;Almería;Viator;01;04;101;34010404101;#63B33B;vox;36
Andalucía;Almería;Viator;01;04;101;34010404101;#E95C0C;cs;157
Andalucía;Almería;Viator;01;04;101;34010404101;#813F91;con-andalucia;0
Andalucía;Almería;Vícar;01;04;102;34010404102;#0096D3;pp;1480
Andalucía;Almería;Vícar;01;04;102;34010404102;#CF181E;psoe;286
Andalucía;Almería;Vícar;01;04;102;34010404102;#63B33B;vox;245
Andalucía;Almería;Vícar;01;04;102;34010404102;#E95C0C;cs;4732
Andalucía;Almería;Vícar;01;04;102;34010404102;#ABAAAD;almeria-viva;1226
Andalucía;Almería;Vícar;01;04;102;34010404102;#ABAAAD;apv;416
Andalucía;Almería;Vícar;01;04;102;34010404102;#813F91;con-andalucia;428
Andalucía;Almería;Zurgena;01;04;103;34010404103;#0096D3;pp;369
Andalucía;Almería;Zurgena;01;04;103;34010404103;#CF181E;psoe;31
Andalucía;Almería;Zurgena;01;04;103;34010404103;#63B33B;vox;634
Andalucía;Almería;Las Tres Villas;01;04;901;34010404901;#0096D3;pp;43
Andalucía;Almería;Las Tres Villas;01;04;901;34010404901;#CF181E;psoe;58
Andalucía;Almería;Las Tres Villas;01;04;901;34010404901;#63B33B;vox;305
Andalucía;Almería;El Ejido;01;04;902;34010404902;#0096D3;pp;1114
Andalucía;Almería;El Ejido;01;04;902;34010404902;#CF181E;psoe;4598
Andalucía;Almería;El Ejido;01;04;902;34010404902;#63B33B;vox;6403
Andalucía;Almería;El Ejido;01;04;902;34010404902;#ABAAAD;alm;4705
Andalucía;Almería;El Ejido;01;04;902;34010404902;#E95C0C;cs;440
Andalucía;Almería;El Ejido;01;04;902;34010404902;#ABAAAD;almeria-avanza;176
Andalucía;Almería;El Ejido;01;04;902;34010404902;#ABAAAD;vdeelejido;8540
Andalucía;Almería;El Ejido;01;04;902;34010404902;#813F91;con-andalucia;784
Andalucía;Almería;La Mojonera;01;04;903;34010404903;#0096D3;pp;636
