CCAA;PROVINCIA;MUNICIPIO;CCA;CPROV;CMUN;NATCODE;COLOR;PARTIDO;VOTOS
Aragón;Huesca;Abiego;02;22;001;34022222001;#0096D3;pp;0
Aragón;Huesca;Abiego;02;22;001;34022222001;#63B33B;vox;8
Aragón;Huesca;Abiego;02;22;001;34022222001;#CF181E;psoe;48
Aragón;Huesca;Abiego;02;22;001;34022222001;#C7C6C9;escanos-en-blanco;1
Aragón;Huesca;Abiego;02;22;001;34022222001;#ABAAAD;equo;68
Aragón;Huesca;Abiego;02;22;001;34022222001;#ABAAAD;fia;1
Aragón;Huesca;Abiego;02;22;001;34022222001;#ABAAAD;iua;0
Aragón;Huesca;Abiego;02;22;001;34022222001;#878787;cha;19
Aragón;Huesca;Abiego;02;22;001;34022222001;#ABAAAD;par;9
Aragón;Huesca;Abiego;02;22;001;34022222001;#813F91;podemos;7
Aragón;Huesca;Abiego;02;22;001;34022222001;#ABAAAD;existe;0
Aragón;Huesca;Abiego;02;22;001;34022222001;#ABAAAD;etxsbc;3
Aragón;Huesca;Abiego;02;22;001;34022222001;#ABAAAD;cs-tu-aragon;1
Aragón;Huesca;Abizanda;02;22;002;34022222002;#0096D3;pp;0
Aragón;Huesca;Abizanda;02;22;002;34022222002;#63B33B;vox;5
Aragón;Huesca;Abizanda;02;22;002;34022222002;#CF181E;psoe;36
Aragón;Huesca;Abizanda;02;22;002;34022222002;#C7C6C9;escanos-en-blanco;1
Aragón;Huesca;Abizanda;02;22;002;34022222002;#ABAAAD;equo;24
Aragón;Huesca;Abizanda;02;22;002;34022222002;#ABAAAD;fia;0
Aragón;Huesca;Abizanda;02;22;002;34022222002;#ABAAAD;iua;0
Aragón;Huesca;Abizanda;02;22;002;34022222002;#878787;cha;5
Aragón;Huesca;Abizanda;02;22;002;34022222002;#ABAAAD;par;2
Aragón;Huesca;Abizanda;02;22;002;34022222002;#813F91;podemos;19
Aragón;Huesca;Abizanda;02;22;002;34022222002;#ABAAAD;existe;0
Aragón;Huesca;Abizanda;02;22;002;34022222002;#ABAAAD;etxsbc;2
Aragón;Huesca;Abizanda;02;22;002;34022222002;#ABAAAD;cs-tu-aragon;1
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#0096D3;pp;0
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#63B33B;vox;8
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#CF181E;psoe;31
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#C7C6C9;escanos-en-blanco;2
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#ABAAAD;equo;40
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#ABAAAD;fia;0
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#ABAAAD;iua;0
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#878787;cha;19
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#ABAAAD;par;6
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#813F91;podemos;2
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#ABAAAD;existe;0
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#ABAAAD;etxsbc;1
Aragón;Huesca;Adahuesca;02;22;003;34022222003;#ABAAAD;cs-tu-aragon;8
Aragón;Huesca;Agüero;02;22;004;34022222004;#0096D3;pp;0
Aragón;Huesca;Agüero;02;22;004;34022222004;#63B33B;vox;12
Aragón;Huesca;Agüero;02;22;004;34022222004;#CF181E;psoe;30
Aragón;Huesca;Agüero;02;22;004;34022222004;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Agüero;02;22;004;34022222004;#ABAAAD;equo;21
Aragón;Huesca;Agüero;02;22;004;34022222004;#ABAAAD;fia;0
Aragón;Huesca;Agüero;02;22;004;34022222004;#ABAAAD;iua;2
Aragón;Huesca;Agüero;02;22;004;34022222004;#878787;cha;9
Aragón;Huesca;Agüero;02;22;004;34022222004;#ABAAAD;par;5
Aragón;Huesca;Agüero;02;22;004;34022222004;#813F91;podemos;5
Aragón;Huesca;Agüero;02;22;004;34022222004;#ABAAAD;existe;0
Aragón;Huesca;Agüero;02;22;004;34022222004;#ABAAAD;etxsbc;2
Aragón;Huesca;Agüero;02;22;004;34022222004;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#0096D3;pp;9
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#63B33B;vox;114
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#CF181E;psoe;492
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#C7C6C9;escanos-en-blanco;3
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#ABAAAD;equo;152
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#ABAAAD;fia;0
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#ABAAAD;iua;2
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#878787;cha;111
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#ABAAAD;par;40
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#813F91;podemos;55
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#ABAAAD;existe;2
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#ABAAAD;etxsbc;63
Aragón;Huesca;Aínsa-Sobrarbe;02;22;907;34022222907;#ABAAAD;cs-tu-aragon;29
Aragón;Huesca;Aisa;02;22;006;34022222006;#0096D3;pp;0
Aragón;Huesca;Aisa;02;22;006;34022222006;#63B33B;vox;23
Aragón;Huesca;Aisa;02;22;006;34022222006;#CF181E;psoe;74
Aragón;Huesca;Aisa;02;22;006;34022222006;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Aisa;02;22;006;34022222006;#ABAAAD;equo;28
Aragón;Huesca;Aisa;02;22;006;34022222006;#ABAAAD;fia;0
Aragón;Huesca;Aisa;02;22;006;34022222006;#ABAAAD;iua;0
Aragón;Huesca;Aisa;02;22;006;34022222006;#878787;cha;21
Aragón;Huesca;Aisa;02;22;006;34022222006;#ABAAAD;par;9
Aragón;Huesca;Aisa;02;22;006;34022222006;#813F91;podemos;17
Aragón;Huesca;Aisa;02;22;006;34022222006;#ABAAAD;existe;0
Aragón;Huesca;Aisa;02;22;006;34022222006;#ABAAAD;etxsbc;24
Aragón;Huesca;Aisa;02;22;006;34022222006;#ABAAAD;cs-tu-aragon;8
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#0096D3;pp;1
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#63B33B;vox;32
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#CF181E;psoe;213
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#ABAAAD;equo;178
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#ABAAAD;fia;0
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#ABAAAD;iua;0
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#878787;cha;71
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#ABAAAD;par;23
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#813F91;podemos;44
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#ABAAAD;existe;0
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#ABAAAD;etxsbc;13
Aragón;Huesca;Albalate de Cinca;02;22;007;34022222007;#ABAAAD;cs-tu-aragon;1
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#0096D3;pp;0
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#63B33B;vox;4
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#CF181E;psoe;25
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#ABAAAD;equo;12
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#ABAAAD;fia;1
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#ABAAAD;iua;0
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#878787;cha;9
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#ABAAAD;par;8
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#813F91;podemos;51
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#ABAAAD;existe;0
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#ABAAAD;etxsbc;10
Aragón;Huesca;Albalatillo;02;22;008;34022222008;#ABAAAD;cs-tu-aragon;1
Aragón;Huesca;Albelda;02;22;009;34022222009;#0096D3;pp;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#63B33B;vox;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#CF181E;psoe;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#ABAAAD;equo;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#ABAAAD;fia;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#ABAAAD;iua;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#878787;cha;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#ABAAAD;par;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#813F91;podemos;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#ABAAAD;existe;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#ABAAAD;etxsbc;0
Aragón;Huesca;Albelda;02;22;009;34022222009;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#0096D3;pp;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#63B33B;vox;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#CF181E;psoe;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#ABAAAD;equo;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#ABAAAD;fia;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#ABAAAD;iua;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#878787;cha;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#ABAAAD;par;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#813F91;podemos;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#ABAAAD;existe;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#ABAAAD;etxsbc;0
Aragón;Huesca;Albero Alto;02;22;011;34022222011;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#0096D3;pp;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#63B33B;vox;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#CF181E;psoe;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#ABAAAD;equo;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#ABAAAD;fia;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#ABAAAD;iua;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#878787;cha;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#ABAAAD;par;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#813F91;podemos;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#ABAAAD;existe;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#ABAAAD;etxsbc;0
Aragón;Huesca;Albero Bajo;02;22;012;34022222012;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#0096D3;pp;0
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#63B33B;vox;12
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#CF181E;psoe;97
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#C7C6C9;escanos-en-blanco;1
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#ABAAAD;equo;83
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#ABAAAD;fia;0
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#ABAAAD;iua;0
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#878787;cha;22
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#ABAAAD;par;11
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#813F91;podemos;5
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#ABAAAD;existe;0
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#ABAAAD;etxsbc;5
Aragón;Huesca;Alberuela de Tubo;02;22;013;34022222013;#ABAAAD;cs-tu-aragon;4
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#0096D3;pp;0
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#63B33B;vox;11
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#CF181E;psoe;70
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#ABAAAD;equo;43
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#ABAAAD;fia;0
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#ABAAAD;iua;0
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#878787;cha;14
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#ABAAAD;par;6
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#813F91;podemos;26
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#ABAAAD;existe;0
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#ABAAAD;etxsbc;11
Aragón;Huesca;Alcalá de Gurrea;02;22;014;34022222014;#ABAAAD;cs-tu-aragon;1
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#0096D3;pp;0
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#63B33B;vox;7
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#CF181E;psoe;45
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#C7C6C9;escanos-en-blanco;1
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#ABAAAD;equo;11
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#ABAAAD;fia;2
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#ABAAAD;iua;0
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#878787;cha;11
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#ABAAAD;par;1
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#813F91;podemos;4
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#ABAAAD;existe;0
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#ABAAAD;etxsbc;6
Aragón;Huesca;Alcalá del Obispo;02;22;015;34022222015;#ABAAAD;cs-tu-aragon;2
Aragón;Huesca;Alcampell;02;22;016;34022222016;#0096D3;pp;0
Aragón;Huesca;Alcampell;02;22;016;34022222016;#63B33B;vox;31
Aragón;Huesca;Alcampell;02;22;016;34022222016;#CF181E;psoe;216
Aragón;Huesca;Alcampell;02;22;016;34022222016;#C7C6C9;escanos-en-blanco;5
Aragón;Huesca;Alcampell;02;22;016;34022222016;#ABAAAD;equo;37
Aragón;Huesca;Alcampell;02;22;016;34022222016;#ABAAAD;fia;0
Aragón;Huesca;Alcampell;02;22;016;34022222016;#ABAAAD;iua;0
Aragón;Huesca;Alcampell;02;22;016;34022222016;#878787;cha;52
Aragón;Huesca;Alcampell;02;22;016;34022222016;#ABAAAD;par;7
Aragón;Huesca;Alcampell;02;22;016;34022222016;#813F91;podemos;19
Aragón;Huesca;Alcampell;02;22;016;34022222016;#ABAAAD;existe;0
Aragón;Huesca;Alcampell;02;22;016;34022222016;#ABAAAD;etxsbc;5
Aragón;Huesca;Alcampell;02;22;016;34022222016;#ABAAAD;cs-tu-aragon;6
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#0096D3;pp;0
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#63B33B;vox;32
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#CF181E;psoe;279
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#C7C6C9;escanos-en-blanco;3
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#ABAAAD;equo;147
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#ABAAAD;fia;0
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#ABAAAD;iua;0
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#878787;cha;77
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#ABAAAD;par;34
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#813F91;podemos;38
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#ABAAAD;existe;0
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#ABAAAD;etxsbc;8
Aragón;Huesca;Alcolea de Cinca;02;22;017;34022222017;#ABAAAD;cs-tu-aragon;15
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#0096D3;pp;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#63B33B;vox;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#CF181E;psoe;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#ABAAAD;equo;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#ABAAAD;fia;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#ABAAAD;iua;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#878787;cha;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#ABAAAD;par;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#813F91;podemos;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#ABAAAD;existe;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#ABAAAD;etxsbc;0
Aragón;Huesca;Alcubierre;02;22;018;34022222018;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#0096D3;pp;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#63B33B;vox;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#CF181E;psoe;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#ABAAAD;equo;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#ABAAAD;fia;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#ABAAAD;iua;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#878787;cha;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#ABAAAD;par;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#813F91;podemos;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#ABAAAD;existe;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#ABAAAD;etxsbc;0
Aragón;Huesca;Alerre;02;22;019;34022222019;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Alfántega;02;22;020;34022222020;#0096D3;pp;0
Aragón;Huesca;Alfántega;02;22;020;34022222020;#63B33B;vox;7
Aragón;Huesca;Alfántega;02;22;020;34022222020;#CF181E;psoe;25
Aragón;Huesca;Alfántega;02;22;020;34022222020;#C7C6C9;escanos-en-blanco;1
Aragón;Huesca;Alfántega;02;22;020;34022222020;#ABAAAD;equo;7
Aragón;Huesca;Alfántega;02;22;020;34022222020;#ABAAAD;fia;1
Aragón;Huesca;Alfántega;02;22;020;34022222020;#ABAAAD;iua;0
Aragón;Huesca;Alfántega;02;22;020;34022222020;#878787;cha;11
Aragón;Huesca;Alfántega;02;22;020;34022222020;#ABAAAD;par;4
Aragón;Huesca;Alfántega;02;22;020;34022222020;#813F91;podemos;29
Aragón;Huesca;Alfántega;02;22;020;34022222020;#ABAAAD;existe;0
Aragón;Huesca;Alfántega;02;22;020;34022222020;#ABAAAD;etxsbc;1
Aragón;Huesca;Alfántega;02;22;020;34022222020;#ABAAAD;cs-tu-aragon;1
Aragón;Huesca;Almudévar;02;22;021;34022222021;#0096D3;pp;0
Aragón;Huesca;Almudévar;02;22;021;34022222021;#63B33B;vox;88
Aragón;Huesca;Almudévar;02;22;021;34022222021;#CF181E;psoe;578
Aragón;Huesca;Almudévar;02;22;021;34022222021;#C7C6C9;escanos-en-blanco;4
Aragón;Huesca;Almudévar;02;22;021;34022222021;#ABAAAD;equo;246
Aragón;Huesca;Almudévar;02;22;021;34022222021;#ABAAAD;fia;1
Aragón;Huesca;Almudévar;02;22;021;34022222021;#ABAAAD;iua;0
Aragón;Huesca;Almudévar;02;22;021;34022222021;#878787;cha;209
Aragón;Huesca;Almudévar;02;22;021;34022222021;#ABAAAD;par;61
Aragón;Huesca;Almudévar;02;22;021;34022222021;#813F91;podemos;48
Aragón;Huesca;Almudévar;02;22;021;34022222021;#ABAAAD;existe;2
Aragón;Huesca;Almudévar;02;22;021;34022222021;#ABAAAD;etxsbc;82
Aragón;Huesca;Almudévar;02;22;021;34022222021;#ABAAAD;cs-tu-aragon;12
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#0096D3;pp;0
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#63B33B;vox;22
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#CF181E;psoe;172
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#C7C6C9;escanos-en-blanco;4
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#ABAAAD;equo;29
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#ABAAAD;fia;0
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#ABAAAD;iua;0
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#878787;cha;72
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#ABAAAD;par;28
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#813F91;podemos;31
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#ABAAAD;existe;0
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#ABAAAD;etxsbc;35
Aragón;Huesca;Almunia de San Juan;02;22;022;34022222022;#ABAAAD;cs-tu-aragon;7
Aragón;Huesca;Almuniente;02;22;023;34022222023;#0096D3;pp;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#63B33B;vox;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#CF181E;psoe;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#ABAAAD;equo;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#ABAAAD;fia;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#ABAAAD;iua;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#878787;cha;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#ABAAAD;par;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#813F91;podemos;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#ABAAAD;existe;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#ABAAAD;etxsbc;0
Aragón;Huesca;Almuniente;02;22;023;34022222023;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#0096D3;pp;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#63B33B;vox;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#CF181E;psoe;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#ABAAAD;equo;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#ABAAAD;fia;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#ABAAAD;iua;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#878787;cha;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#ABAAAD;par;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#813F91;podemos;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#ABAAAD;existe;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#ABAAAD;etxsbc;0
Aragón;Huesca;Alquézar;02;22;024;34022222024;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Altorricón;02;22;025;34022222025;#0096D3;pp;1
Aragón;Huesca;Altorricón;02;22;025;34022222025;#63B33B;vox;46
Aragón;Huesca;Altorricón;02;22;025;34022222025;#CF181E;psoe;295
Aragón;Huesca;Altorricón;02;22;025;34022222025;#C7C6C9;escanos-en-blanco;2
Aragón;Huesca;Altorricón;02;22;025;34022222025;#ABAAAD;equo;145
Aragón;Huesca;Altorricón;02;22;025;34022222025;#ABAAAD;fia;1
Aragón;Huesca;Altorricón;02;22;025;34022222025;#ABAAAD;iua;1
Aragón;Huesca;Altorricón;02;22;025;34022222025;#878787;cha;88
Aragón;Huesca;Altorricón;02;22;025;34022222025;#ABAAAD;par;32
Aragón;Huesca;Altorricón;02;22;025;34022222025;#813F91;podemos;66
Aragón;Huesca;Altorricón;02;22;025;34022222025;#ABAAAD;existe;0
Aragón;Huesca;Altorricón;02;22;025;34022222025;#ABAAAD;etxsbc;16
Aragón;Huesca;Altorricón;02;22;025;34022222025;#ABAAAD;cs-tu-aragon;6
Aragón;Huesca;Angüés;02;22;027;34022222027;#0096D3;pp;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#63B33B;vox;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#CF181E;psoe;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#ABAAAD;equo;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#ABAAAD;fia;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#ABAAAD;iua;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#878787;cha;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#ABAAAD;par;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#813F91;podemos;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#ABAAAD;existe;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#ABAAAD;etxsbc;0
Aragón;Huesca;Angüés;02;22;027;34022222027;#ABAAAD;cs-tu-aragon;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#0096D3;pp;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#63B33B;vox;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#CF181E;psoe;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#C7C6C9;escanos-en-blanco;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#ABAAAD;equo;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#ABAAAD;fia;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#ABAAAD;iua;0
Aragón;Huesca;Ansó;02;22;028;34022222028;#878787;cha;0
